num_col,size_col,size_chunk,num_threads,level_one_time,canopy_size,level_two_time,canopy_size,rest_of_levels_time,canopy_size,total_time,canopy_size,cycles,cache-misses
15,1000000,1000,1,0.0899595,0,1.1865,0,135.958,0,137.235,0,342472207898,2006116
15,1000000,1000,2,0.0455775,0,0.578048,0,68.0247,0,68.6486,0,342641230191,1698938
15,1000000,1000,4,0.0324793,0,0.285113,0,34.1702,0,34.4881,0,343509937830,2898490
15,1000000,1000,8,0.0174196,0,0.158169,0,18.1606,0,18.3365,0,347964063615,12950709
15,1000000,1000,16,0.0113254,0,0.0896413,0,10.4527,0,10.554,0,350569047231,22306098
15,1000000,1000,32,0.00728356,0,0.0511272,0,5.85449,0,5.91323,0,354711184272,30544049
15,1000000,1000,64,0.0129322,0,0.0862362,0,8.728,0,8.82747,0,461726483448,17293761
15,1000000,1000,128,0.0210413,0,0.16567,0,17.3589,0,17.5459,0,443322496942,17661711
